 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226420.0000,    5052100.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.8440,          0.1148
    1226420.0000,    5052060.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.8635,          0.1799
    1226420.0000,    5052020.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.8610,          0.2276
    1226420.0000,    5051980.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.8427,          0.2289
    1226420.0000,    5051940.0000,         -0.5000,         -0.5000,          0.7071,        225.0000,          0.8011,          0.0954
    1226420.0000,    5051900.0000,         -0.2500,         -0.5000,          0.5590,        206.5650,          0.8008,          0.0309
    1226420.0000,    5051860.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.8165,          0.0234
    1226420.0000,    5051820.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.7788,          0.0421
    1226420.0000,    5051780.0000,         -0.2500,         -0.5000,          0.5590,        206.5650,          0.8265,          0.1946
    1226420.0000,    5051740.0000,         -0.2500,         -0.7500,          0.7906,        198.4349,          0.8149,          0.1277
    1226420.0000,    5051700.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.7774,          0.0673
    1226420.0000,    5051660.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.8778,          0.2929
    1226420.0000,    5051620.0000,          0.2500,         -0.5000,          0.5590,        153.4349,          0.8453,          0.3253
    1226420.0000,    5051580.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.7837,          0.3273
    1226420.0000,    5051540.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.7935,          0.2588
    1226420.0000,    5051500.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.7317,          0.1696
    1226420.0000,    5051460.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.6830,          0.0656
    1226420.0000,    5051420.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.8403,          0.1047
    1226420.0000,    5051380.0000,         -0.2500,         -0.2500,          0.3536,        225.0000,          0.8900,          0.1282
    1226420.0000,    5051340.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.8071,          0.0303
    1226420.0000,    5051300.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.5663,          0.0367
    1226420.0000,    5051260.0000,        -37.2500,        -54.7500,         66.2203,        214.2300,          0.2284,          0.0498
    1226420.0000,    5051220.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.3132,          0.0350
